Region;Country;Sales_Reps;First _Name;Last _Name;Gender;Age;Rank _Levels;Stores;Products;Years;N_Months;Revenue;Months
U.K.;Wales;Trevor P.;Trevor;Parr;Male;32;D4;Store 3;Laptops;2020;June;34720.56;202006
U.K.;Wales;Trevor P.;Trevor;Parr;Male;32;D4;Store 3;Assessories;2020;June;52358.04;202006
U.K.;Wales;Trevor P.;Trevor;Parr;Male;32;D4;Store 3;Tablets;2020;June;33234.516;202006
U.S.A.;Ohio;George C.;George;Campbell;Male;32;D4;Store 3;Smartphones;2020;June;95626.944;202006
U.S.A.;Ohio;George C.;George;Campbell;Male;32;D4;Store 3;Laptops;2020;June;20668.536;202006
U.S.A.;Ohio;George C.;George;Campbell;Male;32;D4;Store 3;Assessories;2020;June;28005.39;202006
U.S.A.;Ohio;George C.;George;Campbell;Male;32;D4;Store 3;Tablets;2020;June;31883.544;202006
U.S.A.;Las Vegas;Emma J.;Emma;Jones;Female;28;D5;Store 5;Smartphones;2020;June;37577.952;202006
U.S.A.;Las Vegas;Emma J.;Emma;Jones;Female;28;D5;Store 5;Laptops;2020;June;20743.56;202006
U.S.A.;Las Vegas;Emma J.;Emma;Jones;Female;28;D5;Store 5;Assessories;2020;June;8233.11;202006
U.S.A.;Las Vegas;Emma J.;Emma;Jones;Female;28;D5;Store 5;Tablets;2020;June;10450.944;202006
U.S.A.;New York;Bryan K.;Bryan;Kingston;Male;27;A1;Store 1;Smartphones;2020;June;57232.9152;202006
U.S.A.;New York;Bryan K.;Bryan;Kingston;Male;27;A1;Store 1;Laptops;2020;June;24852.096;202006
U.S.A.;New York;Bryan K.;Bryan;Kingston;Male;27;A1;Store 1;Assessories;2020;June;27287.928;202006
U.S.A.;New York;Bryan K.;Bryan;Kingston;Male;27;A1;Store 1;Tablets;2020;June;11376.4824;202006
U.K.;England;Jansen B.;Jansen;Brown;Male;46;A1;Store 1;Assessories;2020;July;23037.832;202007
U.K.;England;Jansen B.;Jansen;Brown;Male;46;A1;Store 1;Smartphones;2020;July;75173.41333;202007
Asia;Singapore;Andrew T.;Andrew;Tan;Male;45;A1;Store 1;Laptops;2020;July;71784.66667;202007
Asia;Singapore;Andrew T.;Andrew;Tan;Male;45;A1;Store 1;Tablets;2020;July;67156.26667;202007
Asia;Taiwan;Dennis C.;Dennis;Cheng;Male;35;B2;Store 4;Smartphones;2020;July;63026.208;202007
Asia;Hong Kong;Louis N.;Louis;Ng;Male;44;A1;Store 1;Assessories;2020;July;61950.18667;202007
U.K.;England;Claire P.;Claire;Pullman;Female;38;B2;Store 4;Laptops;2020;July;61519.584;202007
Asia;Taiwan;Dennis C.;Dennis;Cheng;Male;35;B2;Store 4;Smartphones;2020;July;61400.64;202007
Asia;Singapore;Andrew T.;Andrew;Tan;Male;45;A1;Store 1;Smartphones;2020;July;56117.70667;202007
U.K.;England;Jansen B.;Jansen;Brown;Male;46;A1;Store 1;Smartphones;2020;July;55143.30667;202007
U.K.;England;Claire P.;Claire;Pullman;Female;38;B2;Store 4;Tablets;2020;July;55130.88;202007
Asia;Singapore;Andrew T.;Andrew;Tan;Male;45;A1;Store 1;Smartphones;2020;July;53567.25333;202007
Asia;Singapore;Andrew T.;Andrew;Tan;Male;45;A1;Store 1;Assessories;2020;July;52455.2;202007
U.K.;England;Claire P.;Claire;Pullman;Female;38;B2;Store 4;Laptops;2020;July;52448.256;202007
Asia;Singapore;Jason W.;Jason;Wong;Male;38;B2;Store 4;Smartphones;2020;July;50246.784;202007
Asia;Hong Kong;Winnie C.;Winnie;Cheung;Female;35;C3;Store 2;Laptops;2020;July;48597.33333;202007
Asia;Hong Kong;Winnie C.;Winnie;Cheung;Female;35;C3;Store 2;Assessories;2020;July;47884.8;202007
U.K.;England;Claire P.;Claire;Pullman;Female;38;B2;Store 4;Assessories;2020;July;47820.864;202007
U.K.;England;Claire P.;Claire;Pullman;Female;38;B2;Store 4;Assessories;2020;July;47100.48;202007
U.K.;England;Claire P.;Claire;Pullman;Female;38;B2;Store 4;Tablets;2020;July;46256.448;202007
Asia;Singapore;Andrew T.;Andrew;Tan;Male;45;A1;Store 1;Laptops;2020;July;45558.61333;202007
Asia;Hong Kong;Winnie C.;Winnie;Cheung;Female;35;C3;Store 2;Tablets;2020;July;45292.26667;202007
Asia;Hong Kong;Winnie C.;Winnie;Cheung;Female;35;C3;Store 2;Smartphones;2020;July;44365.33333;202007
Asia;Taiwan;Dennis C.;Dennis;Cheng;Male;35;B2;Store 4;Laptops;2020;July;44173.92;202007
Asia;Hong Kong;Louis N.;Louis;Ng;Male;44;A1;Store 1;Tablets;2020;July;44041.33333;202007
Asia;Singapore;Jason W.;Jason;Wong;Male;38;B2;Store 4;Laptops;2020;July;43211.616;202007
Asia;Hong Kong;Louis N.;Louis;Ng;Male;44;A1;Store 1;Assessories;2020;July;42827.2;202007
U.K.;England;Claire P.;Claire;Pullman;Female;38;B2;Store 4;Smartphones;2020;July;42497.952;202007
Asia;Taiwan;Dennis C.;Dennis;Cheng;Male;35;B2;Store 4;Assessories;2020;July;41293.728;202007
Asia;Hong Kong;Winnie C.;Winnie;Cheung;Female;35;C3;Store 2;Tablets;2020;July;39818.66667;202007
Asia;Hong Kong;Winnie C.;Winnie;Cheung;Female;35;C3;Store 2;Smartphones;2020;July;39404.8;202007
U.K.;England;Jansen B.;Jansen;Brown;Male;46;A1;Store 1;Tablets;2020;July;37602.56;202007
Asia;Singapore;Jason W.;Jason;Wong;Male;38;B2;Store 4;Tablets;2020;July;37283.904;202007
Asia;Hong Kong;Louis N.;Louis;Ng;Male;44;A1;Store 1;Laptops;2020;July;37120;202007
Asia;Hong Kong;Winnie C.;Winnie;Cheung;Female;35;C3;Store 2;Laptops;2020;July;35714.13333;202007
U.K.;Wales;Trevor P.;Trevor;Parr;Male;32;D4;Store 3;Tablets;2020;July;34793.17333;202007
Asia;Hong Kong;Louis N.;Louis;Ng;Male;44;A1;Store 1;Smartphones;2020;July;33002;202007
U.K.;England;Claire P.;Claire;Pullman;Female;38;B2;Store 4;Smartphones;2020;July;32585.952;202007
Asia;Taiwan;Dennis C.;Dennis;Cheng;Male;35;B2;Store 4;Tablets;2020;July;31452.96;202007
U.K.;Wales;Trevor P.;Trevor;Parr;Male;32;D4;Store 3;Laptops;2020;July;30184.37333;202007
U.K.;England;Jansen B.;Jansen;Brown;Male;46;A1;Store 1;Assessories;2020;July;30015.38667;202007
U.S.A.;Ohio;George C.;George;Campbell;Male;32;D4;Store 3;Smartphones;2020;July;29845.38667;202007
Asia;Hong Kong;Winnie C.;Winnie;Cheung;Female;35;C3;Store 2;Assessories;2020;July;29558.4;202007
Asia;Hong Kong;Louis N.;Louis;Ng;Male;44;A1;Store 1;Smartphones;2020;July;29464;202007
Asia;Singapore;Jason W.;Jason;Wong;Male;38;B2;Store 4;Tablets;2020;July;28923.552;202007
Asia;Singapore;Jason W.;Jason;Wong;Male;38;B2;Store 4;Assessories;2020;July;27642.72;202007
U.K.;Wales;Trevor P.;Trevor;Parr;Male;32;D4;Store 3;Assessories;2020;July;27575.52;202007
Asia;Singapore;Jason W.;Jason;Wong;Male;38;B2;Store 4;Laptops;2020;July;26982.816;202007
U.S.A.;New York;Bryan K.;Bryan;Kingston;Male;27;A1;Store 1;Laptops;2020;July;24392.448;202007
U.S.A.;Ohio;George C.;George;Campbell;Male;32;D4;Store 3;Assessories;2020;July;24000.48;202007
Asia;Taiwan;Dennis C.;Dennis;Cheng;Male;35;B2;Store 4;Assessories;2020;July;23392.992;202007
U.S.A.;New York;Bryan K.;Bryan;Kingston;Male;27;A1;Store 1;Assessories;2020;July;23373.216;202007
U.S.A.;Ohio;George C.;George;Campbell;Male;32;D4;Store 3;Laptops;2020;July;23321.76;202007
Asia;Singapore;Andrew T.;Andrew;Tan;Male;45;A1;Store 1;Assessories;2020;July;22809.46667;202007
Asia;Hong Kong;Louis N.;Louis;Ng;Male;44;A1;Store 1;Tablets;2020;July;22584.42667;202007
U.K.;Wales;Trevor P.;Trevor;Parr;Male;32;D4;Store 3;Smartphones;2020;July;22436.21333;202007
U.K.;England;Jansen B.;Jansen;Brown;Male;46;A1;Store 1;Laptops;2020;July;21851.30667;202007
U.S.A.;New York;Bryan K.;Bryan;Kingston;Male;27;A1;Store 1;Smartphones;2020;July;21498.336;202007
U.S.A.;Ohio;George C.;George;Campbell;Male;32;D4;Store 3;Tablets;2020;July;19170.66667;202007
Asia;Japan;Toshiro T.;Toshiro;Takuji;Male;36;B2;Store 4;Smartphones;2020;July;17004.2544;202007
U.S.A.;New York;Bryan K.;Bryan;Kingston;Male;27;A1;Store 1;Assessories;2020;July;16694.496;202007
U.K.;England;Simon W.;Simon;Walsh;Male;25;D5;Store 5;Tablets;2020;July;15924;202007
U.K.;Wales;Trevor P.;Trevor;Parr;Male;32;D4;Store 3;Smartphones;2020;July;15920.05333;202007
U.S.A.;New York;Bryan K.;Bryan;Kingston;Male;27;A1;Store 1;Tablets;2020;July;15779.808;202007
U.K.;England;Simon W.;Simon;Walsh;Male;25;D5;Store 5;Smartphones;2020;July;15232.64;202007
U.K.;Wales;Trevor P.;Trevor;Parr;Male;32;D4;Store 3;Laptops;2020;July;15202.88;202007
U.K.;Wales;Trevor P.;Trevor;Parr;Male;32;D4;Store 3;Assessories;2020;July;14957.22667;202007
Asia;Japan;Yui M.;Yui;Matsuko;Female;32;D4;Store 3;Assessories;2020;July;14925.3216;202007
Asia;Singapore;Michelle L.;Michelle;Lim;Female;29;D5;Store 5;Laptops;2020;July;14778.08;202007
Asia;Hong Kong;Edson L.;Edson;Lau;Male;28;D5;Store 5;Tablets;2020;July;14606.72;202007
Asia;Taiwan;Dennis C.;Dennis;Cheng;Male;35;B2;Store 4;Laptops;2020;July;14353.92;202007
U.S.A.;Las Vegas;Emma J.;Emma;Jones;Female;28;D5;Store 5;Tablets;2020;July;14338.56;202007
U.K.;England;Simon W.;Simon;Walsh;Male;25;D5;Store 5;Assessories;2020;July;13901.28;202007
U.S.A.;New York;Bryan K.;Bryan;Kingston;Male;27;A1;Store 1;Laptops;2020;July;13593.024;202007
Asia;Japan;Yui M.;Yui;Matsuko;Female;32;D4;Store 3;Assessories;2020;July;13564.6112;202007
Asia;Singapore;Michelle L.;Michelle;Lim;Female;29;D5;Store 5;Assessories;2020;July;12735.68;202007
Asia;Singapore;Michelle L.;Michelle;Lim;Female;29;D5;Store 5;Laptops;2020;July;12682.56;202007
Asia;Singapore;Andrew T.;Andrew;Tan;Male;45;A1;Store 1;Tablets;2020;July;12526.45333;202007
Asia;Hong Kong;Edson L.;Edson;Lau;Male;28;D5;Store 5;Tablets;2020;July;12417.12;202007
Asia;Japan;Toshiro T.;Toshiro;Takuji;Male;36;B2;Store 4;Tablets;2020;July;11847.024;202007
U.S.A.;Las Vegas;Emma J.;Emma;Jones;Female;28;D5;Store 5;Laptops;2020;July;11635.52;202007
U.K.;England;Simon W.;Simon;Walsh;Male;25;D5;Store 5;Smartphones;2020;July;11517.12;202007
Asia;Hong Kong;Edson L.;Edson;Lau;Male;28;D5;Store 5;Assessories;2020;July;11450.08;202007
Asia;Japan;Toshiro T.;Toshiro;Takuji;Male;36;B2;Store 4;Laptops;2020;July;11182.3488;202007
U.S.A.;Ohio;George C.;George;Campbell;Male;32;D4;Store 3;Smartphones;2020;July;11079.78667;202007
Asia;Singapore;Michelle L.;Michelle;Lim;Female;29;D5;Store 5;Tablets;2020;July;11021.6;202007
U.K.;England;Simon W.;Simon;Walsh;Male;25;D5;Store 5;Laptops;2020;July;10679.84;202007
Asia;Japan;Yui M.;Yui;Matsuko;Female;32;D4;Store 3;Tablets;2020;July;10523.1616;202007
U.K.;Wales;Trevor P.;Trevor;Parr;Male;32;D4;Store 3;Tablets;2020;July;10296.16;202007
U.S.A.;New York;Bryan K.;Bryan;Kingston;Male;27;A1;Store 1;Tablets;2020;July;10242.144;202007
Asia;Hong Kong;Edson L.;Edson;Lau;Male;28;D5;Store 5;Smartphones;2020;July;10168.48;202007
Asia;Japan;Yui M.;Yui;Matsuko;Female;32;D4;Store 3;Smartphones;2020;July;10084.592;202007
Asia;Singapore;Michelle L.;Michelle;Lim;Female;29;D5;Store 5;Tablets;2020;July;9815.52;202007
Asia;Hong Kong;Louis N.;Louis;Ng;Male;44;A1;Store 1;Laptops;2020;July;9606.346667;202007
U.S.A.;Las Vegas;Emma J.;Emma;Jones;Female;28;D5;Store 5;Laptops;2020;July;9600.16;202007
Asia;Singapore;Jason W.;Jason;Wong;Male;38;B2;Store 4;Assessories;2020;July;9454.368;202007
Asia;Taiwan;Aaron C.;Aaron;Cheng;Male;32;D4;Store 3;Smartphones;2020;July;9415.168;202007
U.S.A.;Las Vegas;Emma J.;Emma;Jones;Female;28;D5;Store 5;Tablets;2020;July;9402.08;202007
Asia;Japan;Toshiro T.;Toshiro;Takuji;Male;36;B2;Store 4;Assessories;2020;July;8983.464;202007
Asia;Taiwan;Aaron C.;Aaron;Cheng;Male;32;D4;Store 3;Tablets;2020;July;8852.928;202007
Asia;Taiwan;Aaron C.;Aaron;Cheng;Male;32;D4;Store 3;Tablets;2020;July;8834.784;202007
Asia;Japan;Toshiro T.;Toshiro;Takuji;Male;36;B2;Store 4;Tablets;2020;July;8733.9168;202007
Asia;Singapore;Michelle L.;Michelle;Lim;Female;29;D5;Store 5;Smartphones;2020;July;8645.76;202007
Asia;Singapore;Jason W.;Jason;Wong;Male;38;B2;Store 4;Smartphones;2020;July;8615.712;202007
U.K.;England;Jansen B.;Jansen;Brown;Male;46;A1;Store 1;Tablets;2020;July;8279.306667;202007
U.K.;England;Simon W.;Simon;Walsh;Male;25;D5;Store 5;Tablets;2020;July;8255.04;202007
U.S.A.;Ohio;George C.;George;Campbell;Male;32;D4;Store 3;Tablets;2020;July;8167.04;202007
Asia;Taiwan;Aaron C.;Aaron;Cheng;Male;32;D4;Store 3;Assessories;2020;July;8113.056;202007
Asia;Hong Kong;Edson L.;Edson;Lau;Male;28;D5;Store 5;Smartphones;2020;July;7838.88;202007
Asia;Japan;Yui M.;Yui;Matsuko;Female;32;D4;Store 3;Laptops;2020;July;7416.1696;202007
Asia;Taiwan;Aaron C.;Aaron;Cheng;Male;32;D4;Store 3;Laptops;2020;July;6987.008;202007
U.S.A.;Las Vegas;Emma J.;Emma;Jones;Female;28;D5;Store 5;Smartphones;2020;July;6940.16;202007
U.S.A.;Las Vegas;Emma J.;Emma;Jones;Female;28;D5;Store 5;Assessories;2020;July;6680.64;202007
U.S.A.;Ohio;George C.;George;Campbell;Male;32;D4;Store 3;Laptops;2020;July;6600.533333;202007
Asia;Hong Kong;Edson L.;Edson;Lau;Male;28;D5;Store 5;Assessories;2020;July;6397.76;202007
Asia;Japan;Toshiro T.;Toshiro;Takuji;Male;36;B2;Store 4;Assessories;2020;July;6335.8176;202007
Asia;Japan;Yui M.;Yui;Matsuko;Female;32;D4;Store 3;Laptops;2020;July;6246.4416;202007
Asia;Taiwan;Aaron C.;Aaron;Cheng;Male;32;D4;Store 3;Smartphones;2020;July;6165.936;202007
U.K.;England;Jansen B.;Jansen;Brown;Male;46;A1;Store 1;Laptops;2020;July;5813.92;202007
Asia;Japan;Yui M.;Yui;Matsuko;Female;32;D4;Store 3;Tablets;2020;July;5703.9136;202007
Asia;Japan;Yui M.;Yui;Matsuko;Female;32;D4;Store 3;Smartphones;2020;July;5599.9552;202007
Asia;Japan;Toshiro T.;Toshiro;Takuji;Male;36;B2;Store 4;Laptops;2020;July;5566.9488;202007
Asia;Taiwan;Dennis C.;Dennis;Cheng;Male;35;B2;Store 4;Tablets;2020;July;5497.632;202007
U.K.;England;Simon W.;Simon;Walsh;Male;25;D5;Store 5;Assessories;2020;July;5248;202007
U.K.;England;Simon W.;Simon;Walsh;Male;25;D5;Store 5;Laptops;2020;July;5203.52;202007
U.S.A.;Las Vegas;Emma J.;Emma;Jones;Female;28;D5;Store 5;Smartphones;2020;July;4333.28;202007
Asia;Hong Kong;Edson L.;Edson;Lau;Male;28;D5;Store 5;Laptops;2020;July;4298.4;202007
Asia;Hong Kong;Edson L.;Edson;Lau;Male;28;D5;Store 5;Laptops;2020;July;4060.16;202007
Asia;Taiwan;Aaron C.;Aaron;Cheng;Male;32;D4;Store 3;Assessories;2020;July;3829.168;202007
Asia;Singapore;Michelle L.;Michelle;Lim;Female;29;D5;Store 5;Assessories;2020;July;3674.08;202007
Asia;Japan;Toshiro T.;Toshiro;Takuji;Male;36;B2;Store 4;Smartphones;2020;July;3623.7264;202007
Asia;Taiwan;Aaron C.;Aaron;Cheng;Male;32;D4;Store 3;Laptops;2020;July;3610.544;202007
U.S.A.;Ohio;George C.;George;Campbell;Male;32;D4;Store 3;Assessories;2020;July;3420.853333;202007
U.S.A.;New York;Bryan K.;Bryan;Kingston;Male;27;A1;Store 1;Smartphones;2020;July;2513.664;202007
U.S.A.;Las Vegas;Emma J.;Emma;Jones;Female;28;D5;Store 5;Assessories;2020;July;2282.24;202007
Asia;Singapore;Michelle L.;Michelle;Lim;Female;29;D5;Store 5;Smartphones;2020;July;959.04;202007
Asia;Hong Kong;Louis N.;Louis;Ng;Male;44;A1;Store 1;Smartphones;2020;August;197461;202008
Asia;Hong Kong;Louis N.;Louis;Ng;Male;44;A1;Store 1;Laptops;2020;August;39214.032;202008
Asia;Hong Kong;Louis N.;Louis;Ng;Male;44;A1;Store 1;Assessories;2020;August;36285.4525;202008
Asia;Hong Kong;Louis N.;Louis;Ng;Male;44;A1;Store 1;Tablets;2020;August;35665.476;202008
Asia;Hong Kong;Winnie C.;Winnie;Cheung;Female;35;C3;Store 2;Smartphones;2020;August;79022.24;202008
Asia;Hong Kong;Winnie C.;Winnie;Cheung;Female;35;C3;Store 2;Laptops;2020;August;9573.52;202008
Asia;Hong Kong;Winnie C.;Winnie;Cheung;Female;35;C3;Store 2;Assessories;2020;August;43914.75;202008
Asia;Hong Kong;Winnie C.;Winnie;Cheung;Female;35;C3;Store 2;Tablets;2020;August;9391.14;202008
Asia;Hong Kong;Edson L.;Edson;Lau;Male;28;D5;Store 5;Smartphones;2020;August;48295.632;202008
Asia;Hong Kong;Edson L.;Edson;Lau;Male;28;D5;Store 5;Laptops;2020;August;1142.064;202008
Asia;Hong Kong;Edson L.;Edson;Lau;Male;28;D5;Store 5;Assessories;2020;August;12145.65;202008
Asia;Hong Kong;Edson L.;Edson;Lau;Male;28;D5;Store 5;Tablets;2020;August;10208.484;202008
Asia;Japan;Toshiro T.;Toshiro;Takuji;Male;36;B2;Store 4;Smartphones;2020;August;19052.39952;202008
Asia;Japan;Toshiro T.;Toshiro;Takuji;Male;36;B2;Store 4;Laptops;2020;August;9047.115;202008
Asia;Japan;Toshiro T.;Toshiro;Takuji;Male;36;B2;Store 4;Assessories;2020;August;23258.36205;202008
Asia;Japan;Toshiro T.;Toshiro;Takuji;Male;36;B2;Store 4;Tablets;2020;August;26719.59906;202008
Asia;Japan;Yui M.;Yui;Matsuko;Female;32;D4;Store 3;Smartphones;2020;August;10900.39104;202008
Asia;Japan;Yui M.;Yui;Matsuko;Female;32;D4;Store 3;Laptops;2020;August;5600.89992;202008
Asia;Japan;Yui M.;Yui;Matsuko;Female;32;D4;Store 3;Assessories;2020;August;941.5791;202008
Asia;Japan;Yui M.;Yui;Matsuko;Female;32;D4;Store 3;Tablets;2020;August;14382.82692;202008
Asia;Singapore;Andrew T.;Andrew;Tan;Male;45;A1;Store 1;Smartphones;2020;August;151468.856;202008
Asia;Singapore;Andrew T.;Andrew;Tan;Male;45;A1;Store 1;Laptops;2020;August;50498.976;202008
Asia;Singapore;Andrew T.;Andrew;Tan;Male;45;A1;Store 1;Assessories;2020;August;77201.19;202008
Asia;Singapore;Andrew T.;Andrew;Tan;Male;45;A1;Store 1;Tablets;2020;August;14067.9;202008
Asia;Singapore;Jason W.;Jason;Wong;Male;38;B2;Store 4;Smartphones;2020;August;122438.1312;202008
Asia;Singapore;Jason W.;Jason;Wong;Male;38;B2;Store 4;Laptops;2020;August;13618.2816;202008
Asia;Singapore;Jason W.;Jason;Wong;Male;38;B2;Store 4;Assessories;2020;August;16620.912;202008
Asia;Singapore;Jason W.;Jason;Wong;Male;38;B2;Store 4;Tablets;2020;August;42281.0388;202008
Asia;Singapore;Michelle L.;Michelle;Lim;Female;29;D5;Store 5;Smartphones;2020;August;43863.072;202008
Asia;Singapore;Michelle L.;Michelle;Lim;Female;29;D5;Store 5;Laptops;2020;August;12637.416;202008
Asia;Singapore;Michelle L.;Michelle;Lim;Female;29;D5;Store 5;Assessories;2020;August;2577.795;202008
Asia;Singapore;Michelle L.;Michelle;Lim;Female;29;D5;Store 5;Tablets;2020;August;9142.848;202008
Asia;Taiwan;Dennis C.;Dennis;Cheng;Male;35;B2;Store 4;Smartphones;2020;August;23269.2768;202008
Asia;Taiwan;Dennis C.;Dennis;Cheng;Male;35;B2;Store 4;Laptops;2020;August;20364.7752;202008
Asia;Taiwan;Dennis C.;Dennis;Cheng;Male;35;B2;Store 4;Assessories;2020;August;31640.994;202008
Asia;Taiwan;Dennis C.;Dennis;Cheng;Male;35;B2;Store 4;Tablets;2020;August;81261.4572;202008
Asia;Taiwan;Aaron C.;Aaron;Cheng;Male;32;D4;Store 3;Smartphones;2020;August;14916.3168;202008
Asia;Taiwan;Aaron C.;Aaron;Cheng;Male;32;D4;Store 3;Laptops;2020;August;5992.0476;202008
Asia;Taiwan;Aaron C.;Aaron;Cheng;Male;32;D4;Store 3;Assessories;2020;August;4916.2575;202008
Asia;Taiwan;Aaron C.;Aaron;Cheng;Male;32;D4;Store 3;Tablets;2020;August;734.9958;202008
U.K.;England;Jansen B.;Jansen;Brown;Male;46;A1;Store 1;Smartphones;2020;August;139859.808;202008
U.K.;England;Jansen B.;Jansen;Brown;Male;46;A1;Store 1;Laptops;2020;August;14383.072;202008
U.K.;England;Jansen B.;Jansen;Brown;Male;46;A1;Store 1;Assessories;2020;August;7250.87;202008
U.K.;England;Jansen B.;Jansen;Brown;Male;46;A1;Store 1;Tablets;2020;August;7253.103;202008
U.K.;England;Claire P.;Claire;Pullman;Female;38;B2;Store 4;Smartphones;2020;August;190522.8864;202008
U.K.;England;Claire P.;Claire;Pullman;Female;38;B2;Store 4;Laptops;2020;August;40247.2224;202008
U.K.;England;Claire P.;Claire;Pullman;Female;38;B2;Store 4;Assessories;2020;August;25577.244;202008
U.K.;England;Claire P.;Claire;Pullman;Female;38;B2;Store 4;Tablets;2020;August;47234.88;202008
U.K.;England;Simon W.;Simon;Walsh;Male;25;D5;Store 5;Smartphones;2020;August;40425.792;202008
U.K.;England;Simon W.;Simon;Walsh;Male;25;D5;Store 5;Laptops;2020;August;9921.384;202008
U.K.;England;Simon W.;Simon;Walsh;Male;25;D5;Store 5;Assessories;2020;August;4834.5;202008
U.K.;England;Simon W.;Simon;Walsh;Male;25;D5;Store 5;Tablets;2020;August;13138.29;202008
U.K.;Wales;Trevor P.;Trevor;Parr;Male;32;D4;Store 3;Smartphones;2020;August;16973.264;202008
U.K.;Wales;Trevor P.;Trevor;Parr;Male;32;D4;Store 3;Laptops;2020;August;7847.84;202008
U.K.;Wales;Trevor P.;Trevor;Parr;Male;32;D4;Store 3;Assessories;2020;August;16607.745;202008
U.K.;Wales;Trevor P.;Trevor;Parr;Male;32;D4;Store 3;Tablets;2020;August;44932.734;202008
U.S.A.;Ohio;George C.;George;Campbell;Male;32;D4;Store 3;Smartphones;2020;August;25641.616;202008
U.S.A.;Ohio;George C.;George;Campbell;Male;32;D4;Store 3;Laptops;2020;August;14968.492;202008
U.S.A.;Ohio;George C.;George;Campbell;Male;32;D4;Store 3;Assessories;2020;August;31507.63;202008
U.S.A.;Ohio;George C.;George;Campbell;Male;32;D4;Store 3;Tablets;2020;August;15091.692;202008
U.S.A.;Las Vegas;Emma J.;Emma;Jones;Female;28;D5;Store 5;Smartphones;2020;August;41276.4;202008
U.S.A.;Las Vegas;Emma J.;Emma;Jones;Female;28;D5;Store 5;Laptops;2020;August;2046.132;202008
U.S.A.;Las Vegas;Emma J.;Emma;Jones;Female;28;D5;Store 5;Assessories;2020;August;7212.48;202008
U.S.A.;Las Vegas;Emma J.;Emma;Jones;Female;28;D5;Store 5;Tablets;2020;August;14275.998;202008
U.S.A.;New York;Bryan K.;Bryan;Kingston;Male;27;A1;Store 1;Smartphones;2020;August;46550.592;202008
U.S.A.;New York;Bryan K.;Bryan;Kingston;Male;27;A1;Store 1;Laptops;2020;August;3815.1432;202008
U.S.A.;New York;Bryan K.;Bryan;Kingston;Male;27;A1;Store 1;Assessories;2020;August;8487.963;202008
U.S.A.;New York;Bryan K.;Bryan;Kingston;Male;27;A1;Store 1;Tablets;2020;August;22953.5856;202008
Asia;Hong Kong;Louis N.;Louis;Ng;Male;44;A1;Store 1;Smartphones;2020;August;60732.496;202008
Asia;Hong Kong;Louis N.;Louis;Ng;Male;44;A1;Store 1;Laptops;2020;August;6823.41;202008
Asia;Hong Kong;Louis N.;Louis;Ng;Male;44;A1;Store 1;Assessories;2020;August;66399.85;202008
Asia;Hong Kong;Louis N.;Louis;Ng;Male;44;A1;Store 1;Tablets;2020;August;87871.74;202008
Asia;Hong Kong;Winnie C.;Winnie;Cheung;Female;35;C3;Store 2;Smartphones;2020;August;123532.64;202008
Asia;Hong Kong;Winnie C.;Winnie;Cheung;Female;35;C3;Store 2;Laptops;2020;August;25241.92;202008
Asia;Hong Kong;Winnie C.;Winnie;Cheung;Female;35;C3;Store 2;Assessories;2020;August;33756.25;202008
Asia;Hong Kong;Winnie C.;Winnie;Cheung;Female;35;C3;Store 2;Tablets;2020;August;5843.64;202008
Asia;Hong Kong;Edson L.;Edson;Lau;Male;28;D5;Store 5;Smartphones;2020;August;31184.208;202008
Asia;Hong Kong;Edson L.;Edson;Lau;Male;28;D5;Store 5;Laptops;2020;August;12087.636;202008
Asia;Hong Kong;Edson L.;Edson;Lau;Male;28;D5;Store 5;Assessories;2020;August;13848.945;202008
Asia;Hong Kong;Edson L.;Edson;Lau;Male;28;D5;Store 5;Tablets;2020;August;19677.636;202008
Asia;Japan;Toshiro T.;Toshiro;Takuji;Male;36;B2;Store 4;Smartphones;2020;August;54110.77056;202008
Asia;Japan;Toshiro T.;Toshiro;Takuji;Male;36;B2;Store 4;Laptops;2020;August;3961.90872;202008
Asia;Japan;Toshiro T.;Toshiro;Takuji;Male;36;B2;Store 4;Assessories;2020;August;7278.19785;202008
Asia;Japan;Toshiro T.;Toshiro;Takuji;Male;36;B2;Store 4;Tablets;2020;August;25641.51282;202008
Asia;Japan;Yui M.;Yui;Matsuko;Female;32;D4;Store 3;Smartphones;2020;August;11824.02144;202008
Asia;Japan;Yui M.;Yui;Matsuko;Female;32;D4;Store 3;Laptops;2020;August;7662.25152;202008
Asia;Japan;Yui M.;Yui;Matsuko;Female;32;D4;Store 3;Assessories;2020;August;2052.1347;202008
Asia;Japan;Yui M.;Yui;Matsuko;Female;32;D4;Store 3;Tablets;2020;August;6685.06608;202008
Asia;Singapore;Andrew T.;Andrew;Tan;Male;45;A1;Store 1;Smartphones;2020;August;106443.92;202008
Asia;Singapore;Andrew T.;Andrew;Tan;Male;45;A1;Store 1;Laptops;2020;August;36195.654;202008
Asia;Singapore;Andrew T.;Andrew;Tan;Male;45;A1;Store 1;Assessories;2020;August;24748.02;202008
Asia;Singapore;Andrew T.;Andrew;Tan;Male;45;A1;Store 1;Tablets;2020;August;43399.95;202008
Asia;Singapore;Jason W.;Jason;Wong;Male;38;B2;Store 4;Smartphones;2020;August;60653.5776;202008
Asia;Singapore;Jason W.;Jason;Wong;Male;38;B2;Store 4;Laptops;2020;August;13844.4768;202008
Asia;Singapore;Jason W.;Jason;Wong;Male;38;B2;Store 4;Assessories;2020;August;32324.985;202008
